Code,Province,Year-Month,Sales
91000637,Kalimantan Tengah,2020-12,659
91000637,Kalimantan Tengah,2021-01,831
91000637,Kalimantan Tengah,2021-02,564
91000637,Kalimantan Tengah,2021-03,884
91000637,Kalimantan Tengah,2021-04,980
91000637,Kalimantan Tengah,2021-05,368
91000637,Kalimantan Tengah,2021-06,597
91000637,Kalimantan Tengah,2021-07,292
91000637,Kalimantan Tengah,2021-08,723
91000637,Kalimantan Tengah,2021-09,145
91000637,Kalimantan Tengah,2021-10,753
91000637,Kalimantan Tengah,2021-11,840
91000637,Kalimantan Tengah,2021-12,988
91000637,Kalimantan Tengah,2022-01,173
91000637,Kalimantan Tengah,2022-02,610
91000637,Kalimantan Tengah,2022-03,357
91000637,Kalimantan Tengah,2022-04,665
91000637,Kalimantan Tengah,2022-05,446
91000637,Kalimantan Tengah,2022-06,936
91000637,Kalimantan Tengah,2022-07,861
91000637,Kalimantan Tengah,2022-08,248
91000637,Kalimantan Tengah,2022-09,780
91000637,Kalimantan Tengah,2022-10,697
91000637,Kalimantan Tengah,2022-11,394
91000637,Kalimantan Tengah,2022-12,249
91000637,Kalimantan Tengah,2023-01,819
91000637,Kalimantan Tengah,2023-02,657
91000637,Kalimantan Tengah,2023-03,590
91000637,Kalimantan Tengah,2023-04,560
91000637,Kalimantan Tengah,2023-05,554
91000637,Kalimantan Tengah,2023-06,105
91000637,Kalimantan Tengah,2023-07,880
91000637,Kalimantan Tengah,2023-08,834
91000637,Kalimantan Tengah,2023-09,641
91000637,Kalimantan Tengah,2023-10,714
91000637,Kalimantan Tengah,2023-11,112
91000637,Kalimantan Tengah,2023-12,208
91000637,Kalimantan Tengah,2024-01,133
91000637,Kalimantan Tengah,2024-02,479
91000637,Kalimantan Tengah,2024-03,154
91000637,Kalimantan Tengah,2024-04,960
91000637,Kalimantan Tengah,2024-05,142
91000637,Kalimantan Tengah,2024-06,483
91000637,Kalimantan Tengah,2024-07,693
91000637,Kalimantan Tengah,2024-08,285
91000637,Kalimantan Tengah,2024-09,273
91000637,Kalimantan Tengah,2024-10,864
91000637,Kalimantan Tengah,2024-11,618
91000637,Kalimantan Tengah,2024-12,763
91000637,Kalimantan Tengah,2025-01,348
91000637,Kalimantan Tengah,2025-02,437
91000637,Kalimantan Tengah,2025-03,962
91000637,Kalimantan Tengah,2025-04,549
91000637,Kalimantan Tengah,2025-05,614
91000637,Kalimantan Selatan,2015-01,204
91000637,Kalimantan Selatan,2015-02,820
91000637,Kalimantan Selatan,2015-03,274
91000637,Kalimantan Selatan,2015-04,806
91000637,Kalimantan Selatan,2015-05,970
91000637,Kalimantan Selatan,2015-06,870
91000637,Kalimantan Selatan,2015-07,596
91000637,Kalimantan Selatan,2015-08,521
91000637,Kalimantan Selatan,2015-09,134
91000637,Kalimantan Selatan,2015-10,941
91000637,Kalimantan Selatan,2015-11,141
91000637,Kalimantan Selatan,2015-12,723
91000637,Kalimantan Selatan,2016-01,490
91000637,Kalimantan Selatan,2016-02,636
91000637,Kalimantan Selatan,2016-03,830
91000637,Kalimantan Selatan,2016-04,307
91000637,Kalimantan Selatan,2016-05,456
91000637,Kalimantan Selatan,2016-06,500
91000637,Kalimantan Selatan,2016-07,942
91000637,Kalimantan Selatan,2016-08,109
91000637,Kalimantan Selatan,2016-09,121
91000637,Kalimantan Selatan,2016-10,522
91000637,Kalimantan Selatan,2016-11,211
91000637,Kalimantan Selatan,2016-12,602
91000637,Kalimantan Selatan,2017-01,621
91000637,Kalimantan Selatan,2017-02,361
91000637,Kalimantan Selatan,2017-03,335
91000637,Kalimantan Selatan,2017-04,741
91000637,Kalimantan Selatan,2017-05,210
91000637,Kalimantan Selatan,2017-06,850
91000637,Kalimantan Selatan,2017-07,752
91000637,Kalimantan Selatan,2017-08,362
91000637,Kalimantan Selatan,2017-09,895
91000637,Kalimantan Selatan,2017-10,139
91000637,Kalimantan Selatan,2017-11,189
91000637,Kalimantan Selatan,2017-12,823
91000637,Kalimantan Selatan,2018-01,813
91000637,Kalimantan Selatan,2018-02,498
91000637,Kalimantan Selatan,2018-03,963
91000637,Kalimantan Selatan,2018-04,859
91000637,Kalimantan Selatan,2018-05,570
91000637,Kalimantan Selatan,2018-06,324
91000637,Kalimantan Selatan,2018-07,258
91000637,Kalimantan Selatan,2018-08,948
91000637,Kalimantan Selatan,2018-09,439
91000637,Kalimantan Selatan,2018-10,828
91000637,Kalimantan Selatan,2018-11,262
91000637,Kalimantan Selatan,2018-12,278
91000637,Kalimantan Selatan,2019-01,457
91000637,Kalimantan Selatan,2019-02,257
91000637,Kalimantan Selatan,2019-03,915
91000637,Kalimantan Selatan,2019-04,536
91000637,Kalimantan Selatan,2019-05,703
91000637,Kalimantan Selatan,2019-06,285
91000637,Kalimantan Selatan,2019-07,650
91000637,Kalimantan Selatan,2019-08,322
91000637,Kalimantan Selatan,2019-09,183
91000637,Kalimantan Selatan,2019-10,287
91000637,Kalimantan Selatan,2019-11,204
91000637,Kalimantan Selatan,2019-12,668
91000637,Kalimantan Selatan,2020-01,965
91000637,Kalimantan Selatan,2020-02,646
91000637,Kalimantan Selatan,2020-03,866
91000637,Kalimantan Selatan,2020-04,896
91000637,Kalimantan Selatan,2020-05,514
91000637,Kalimantan Selatan,2020-06,134
91000637,Kalimantan Selatan,2020-07,720
91000637,Kalimantan Selatan,2020-08,586
91000637,Kalimantan Selatan,2020-09,200
91000637,Kalimantan Selatan,2020-10,507
91000637,Kalimantan Selatan,2020-11,404
91000637,Kalimantan Selatan,2020-12,895
91000637,Kalimantan Selatan,2021-01,691
91000637,Kalimantan Selatan,2021-02,701
91000637,Kalimantan Selatan,2021-03,616
91000637,Kalimantan Selatan,2021-04,955
91000637,Kalimantan Selatan,2021-05,853
91000637,Kalimantan Selatan,2021-06,512
91000637,Kalimantan Selatan,2021-07,747
91000637,Kalimantan Selatan,2021-08,251
91000637,Kalimantan Selatan,2021-09,230
91000637,Kalimantan Selatan,2021-10,951
91000637,Kalimantan Selatan,2021-11,470
91000637,Kalimantan Selatan,2021-12,508
91000637,Kalimantan Selatan,2022-01,147
91000637,Kalimantan Selatan,2022-02,616
91000637,Kalimantan Selatan,2022-03,226
91000637,Kalimantan Selatan,2022-04,383
91000637,Kalimantan Selatan,2022-05,171
91000637,Kalimantan Selatan,2022-06,254
91000637,Kalimantan Selatan,2022-07,810
91000637,Kalimantan Selatan,2022-08,223
91000637,Kalimantan Selatan,2022-09,948
91000637,Kalimantan Selatan,2022-10,733
91000637,Kalimantan Selatan,2022-11,292
91000637,Kalimantan Selatan,2022-12,252
91000637,Kalimantan Selatan,2023-01,742
91000637,Kalimantan Selatan,2023-02,644
91000637,Kalimantan Selatan,2023-03,889
91000637,Kalimantan Selatan,2023-04,290
91000637,Kalimantan Selatan,2023-05,677
91000637,Kalimantan Selatan,2023-06,934
91000637,Kalimantan Selatan,2023-07,121
91000637,Kalimantan Selatan,2023-08,899
91000637,Kalimantan Selatan,2023-09,796
91000637,Kalimantan Selatan,2023-10,766
91000637,Kalimantan Selatan,2023-11,991
91000637,Kalimantan Selatan,2023-12,391
91000637,Kalimantan Selatan,2024-01,349
91000637,Kalimantan Selatan,2024-02,519
91000637,Kalimantan Selatan,2024-03,453
91000637,Kalimantan Selatan,2024-04,729
91000637,Kalimantan Selatan,2024-05,476
91000637,Kalimantan Selatan,2024-06,403
91000637,Kalimantan Selatan,2024-07,251
91000637,Kalimantan Selatan,2024-08,127
91000637,Kalimantan Selatan,2024-09,715
91000637,Kalimantan Selatan,2024-10,961
91000637,Kalimantan Selatan,2024-11,124
91000637,Kalimantan Selatan,2024-12,532
91000637,Kalimantan Selatan,2025-01,211
91000637,Kalimantan Selatan,2025-02,239
91000637,Kalimantan Selatan,2025-03,386
91000637,Kalimantan Selatan,2025-04,314
91000637,Kalimantan Selatan,2025-05,358
91000637,Kalimantan Timur,2015-01,127
91000637,Kalimantan Timur,2015-02,465
91000637,Kalimantan Timur,2015-03,313
91000637,Kalimantan Timur,2015-04,580
91000637,Kalimantan Timur,2015-05,440
91000637,Kalimantan Timur,2015-06,233
91000637,Kalimantan Timur,2015-07,844
91000637,Kalimantan Timur,2015-08,429
91000637,Kalimantan Timur,2015-09,333
91000637,Kalimantan Timur,2015-10,336
91000637,Kalimantan Timur,2015-11,957
91000637,Kalimantan Timur,2015-12,859
91000637,Kalimantan Timur,2016-01,399
91000637,Kalimantan Timur,2016-02,425
91000637,Kalimantan Timur,2016-03,905
91000637,Kalimantan Timur,2016-04,937
91000637,Kalimantan Timur,2016-05,109
91000637,Kalimantan Timur,2016-06,669
91000637,Kalimantan Timur,2016-07,114
91000637,Kalimantan Timur,2016-08,862
91000637,Kalimantan Timur,2016-09,618
91000637,Kalimantan Timur,2016-10,493
91000637,Kalimantan Timur,2016-11,489
91000637,Kalimantan Timur,2016-12,819
91000637,Kalimantan Timur,2017-01,902
91000637,Kalimantan Timur,2017-02,916
91000637,Kalimantan Timur,2017-03,951
91000637,Kalimantan Timur,2017-04,611
91000637,Kalimantan Timur,2017-05,554
91000637,Kalimantan Timur,2017-06,373
91000637,Kalimantan Timur,2017-07,533
91000637,Kalimantan Timur,2017-08,722
91000637,Kalimantan Timur,2017-09,886
91000637,Kalimantan Timur,2017-10,160
91000637,Kalimantan Timur,2017-11,371
91000637,Kalimantan Timur,2017-12,919
91000637,Kalimantan Timur,2018-01,997
91000637,Kalimantan Timur,2018-02,492
91000637,Kalimantan Timur,2018-03,592
91000637,Kalimantan Timur,2018-04,279
91000637,Kalimantan Timur,2018-05,483
91000637,Kalimantan Timur,2018-06,853
91000637,Kalimantan Timur,2018-07,931
91000637,Kalimantan Timur,2018-08,345
91000637,Kalimantan Timur,2018-09,109
91000637,Kalimantan Timur,2018-10,175
91000637,Kalimantan Timur,2018-11,477
91000637,Kalimantan Timur,2018-12,198
91000637,Kalimantan Timur,2019-01,869
91000637,Kalimantan Timur,2019-02,646
91000637,Kalimantan Timur,2019-03,343
91000637,Kalimantan Timur,2019-04,457
91000637,Kalimantan Timur,2019-05,982
91000637,Kalimantan Timur,2019-06,568
91000637,Kalimantan Timur,2019-07,639
91000637,Kalimantan Timur,2019-08,418
91000637,Kalimantan Timur,2019-09,159
91000637,Kalimantan Timur,2019-10,606
91000637,Kalimantan Timur,2019-11,777
91000637,Kalimantan Timur,2019-12,510
91000637,Kalimantan Timur,2020-01,154
91000637,Kalimantan Timur,2020-02,321
91000637,Kalimantan Timur,2020-03,867
91000637,Kalimantan Timur,2020-04,105
91000637,Kalimantan Timur,2020-05,635
91000637,Kalimantan Timur,2020-06,823
91000637,Kalimantan Timur,2020-07,986
91000637,Kalimantan Timur,2020-08,577
91000637,Kalimantan Timur,2020-09,995
91000637,Kalimantan Timur,2020-10,926
91000637,Kalimantan Timur,2020-11,329
91000637,Kalimantan Timur,2020-12,939
91000637,Kalimantan Timur,2021-01,924
91000637,Kalimantan Timur,2021-02,205
91000637,Kalimantan Timur,2021-03,709
91000637,Kalimantan Timur,2021-04,476
91000637,Kalimantan Timur,2021-05,855
91000637,Kalimantan Timur,2021-06,761
91000637,Kalimantan Timur,2021-07,415
91000637,Kalimantan Timur,2021-08,772
91000637,Kalimantan Timur,2021-09,133
91000637,Kalimantan Timur,2021-10,645
91000637,Kalimantan Timur,2021-11,345
91000637,Kalimantan Timur,2021-12,557
91000637,Kalimantan Timur,2022-01,717
91000637,Kalimantan Timur,2022-02,570
91000637,Kalimantan Timur,2022-03,305
91000637,Kalimantan Timur,2022-04,419
91000637,Kalimantan Timur,2022-05,970
91000637,Kalimantan Timur,2022-06,407
91000637,Kalimantan Timur,2022-07,198
91000637,Kalimantan Timur,2022-08,191
91000637,Kalimantan Timur,2022-09,651
91000637,Kalimantan Timur,2022-10,989
91000637,Kalimantan Timur,2022-11,743
91000637,Kalimantan Timur,2022-12,649
91000637,Kalimantan Timur,2023-01,222
91000637,Kalimantan Timur,2023-02,550
91000637,Kalimantan Timur,2023-03,450
91000637,Kalimantan Timur,2023-04,776
91000637,Kalimantan Timur,2023-05,250
91000637,Kalimantan Timur,2023-06,361
91000637,Kalimantan Timur,2023-07,818
91000637,Kalimantan Timur,2023-08,807
91000637,Kalimantan Timur,2023-09,893
91000637,Kalimantan Timur,2023-10,370
91000637,Kalimantan Timur,2023-11,313
91000637,Kalimantan Timur,2023-12,719
91000637,Kalimantan Timur,2024-01,159
91000637,Kalimantan Timur,2024-02,319
91000637,Kalimantan Timur,2024-03,422
91000637,Kalimantan Timur,2024-04,235
91000637,Kalimantan Timur,2024-05,736
91000637,Kalimantan Timur,2024-06,588
91000637,Kalimantan Timur,2024-07,122
91000637,Kalimantan Timur,2024-08,707
91000637,Kalimantan Timur,2024-09,764
91000637,Kalimantan Timur,2024-10,377
91000637,Kalimantan Timur,2024-11,885
91000637,Kalimantan Timur,2024-12,905
91000637,Kalimantan Timur,2025-01,504
91000637,Kalimantan Timur,2025-02,166
91000637,Kalimantan Timur,2025-03,203
91000637,Kalimantan Timur,2025-04,931
91000637,Kalimantan Timur,2025-05,897
91000637,Kalimantan Utara,2015-01,657
91000637,Kalimantan Utara,2015-02,323
91000637,Kalimantan Utara,2015-03,850
91000637,Kalimantan Utara,2015-04,717
91000637,Kalimantan Utara,2015-05,883
91000637,Kalimantan Utara,2015-06,981
91000637,Kalimantan Utara,2015-07,394
91000637,Kalimantan Utara,2015-08,180
91000637,Kalimantan Utara,2015-09,149
91000637,Kalimantan Utara,2015-10,731
91000637,Kalimantan Utara,2015-11,595
91000637,Kalimantan Utara,2015-12,845
91000637,Kalimantan Utara,2016-01,640
91000637,Kalimantan Utara,2016-02,995
91000637,Kalimantan Utara,2016-03,605
91000637,Kalimantan Utara,2016-04,708
91000637,Kalimantan Utara,2016-05,970
91000637,Kalimantan Utara,2016-06,391
91000637,Kalimantan Utara,2016-07,206
91000637,Kalimantan Utara,2016-08,235
91000637,Kalimantan Utara,2016-09,283
91000637,Kalimantan Utara,2016-10,396
91000637,Kalimantan Utara,2016-11,531
91000637,Kalimantan Utara,2016-12,172
91000637,Kalimantan Utara,2017-01,402
91000637,Kalimantan Utara,2017-02,497
91000637,Kalimantan Utara,2017-03,153
91000637,Kalimantan Utara,2017-04,466
91000637,Kalimantan Utara,2017-05,646
91000637,Kalimantan Utara,2017-06,218
91000637,Kalimantan Utara,2017-07,681
91000637,Kalimantan Utara,2017-08,432
91000637,Kalimantan Utara,2017-09,125
91000637,Kalimantan Utara,2017-10,551
91000637,Kalimantan Utara,2017-11,274
91000637,Kalimantan Utara,2017-12,379
91000637,Kalimantan Utara,2018-01,794
91000637,Kalimantan Utara,2018-02,726
91000637,Kalimantan Utara,2018-03,604
91000637,Kalimantan Utara,2018-04,811
91000637,Kalimantan Utara,2018-05,934
91000637,Kalimantan Utara,2018-06,277
91000637,Kalimantan Utara,2018-07,647
91000637,Kalimantan Utara,2018-08,434
91000637,Kalimantan Utara,2018-09,767
91000637,Kalimantan Utara,2018-10,455
91000637,Kalimantan Utara,2018-11,676
91000637,Kalimantan Utara,2018-12,565
91000637,Kalimantan Utara,2019-01,737
91000637,Kalimantan Utara,2019-02,105
91000637,Kalimantan Utara,2019-03,646
91000637,Kalimantan Utara,2019-04,504
91000637,Kalimantan Utara,2019-05,840
91000637,Kalimantan Utara,2019-06,112
91000637,Kalimantan Utara,2019-07,758
91000637,Kalimantan Utara,2019-08,362
91000637,Kalimantan Utara,2019-09,300
91000637,Kalimantan Utara,2019-10,743
91000637,Kalimantan Utara,2019-11,600
91000637,Kalimantan Utara,2019-12,484
91000637,Kalimantan Utara,2020-01,901
91000637,Kalimantan Utara,2020-02,348
91000637,Kalimantan Utara,2020-03,704
91000637,Kalimantan Utara,2020-04,369
91000637,Kalimantan Utara,2020-05,535
91000637,Kalimantan Utara,2020-06,728
91000637,Kalimantan Utara,2020-07,455
91000637,Kalimantan Utara,2020-08,491
91000637,Kalimantan Utara,2020-09,446
91000637,Kalimantan Utara,2020-10,783
91000637,Kalimantan Utara,2020-11,977
91000637,Kalimantan Utara,2020-12,961
91000637,Kalimantan Utara,2021-01,546
91000637,Kalimantan Utara,2021-02,180
91000637,Kalimantan Utara,2021-03,263
91000637,Kalimantan Utara,2021-04,278
91000637,Kalimantan Utara,2021-05,844
91000637,Kalimantan Utara,2021-06,822
91000637,Kalimantan Utara,2021-07,762
91000637,Kalimantan Utara,2021-08,780
91000637,Kalimantan Utara,2021-09,194
91000637,Kalimantan Utara,2021-10,156
91000637,Kalimantan Utara,2021-11,201
91000637,Kalimantan Utara,2021-12,175
91000637,Kalimantan Utara,2022-01,608
91000637,Kalimantan Utara,2022-02,265
91000637,Kalimantan Utara,2022-03,544
91000637,Kalimantan Utara,2022-04,472
91000637,Kalimantan Utara,2022-05,611
91000637,Kalimantan Utara,2022-06,504
91000637,Kalimantan Utara,2022-07,551
91000637,Kalimantan Utara,2022-08,815
91000637,Kalimantan Utara,2022-09,645
91000637,Kalimantan Utara,2022-10,967
91000637,Kalimantan Utara,2022-11,880
91000637,Kalimantan Utara,2022-12,568
91000637,Kalimantan Utara,2023-01,902
91000637,Kalimantan Utara,2023-02,320
91000637,Kalimantan Utara,2023-03,918
91000637,Kalimantan Utara,2023-04,317
91000637,Kalimantan Utara,2023-05,479
91000637,Kalimantan Utara,2023-06,744
91000637,Kalimantan Utara,2023-07,734
91000637,Kalimantan Utara,2023-08,645
91000637,Kalimantan Utara,2023-09,275
91000637,Kalimantan Utara,2023-10,528
91000637,Kalimantan Utara,2023-11,532
91000637,Kalimantan Utara,2023-12,629
91000637,Kalimantan Utara,2024-01,130
91000637,Kalimantan Utara,2024-02,587
91000637,Kalimantan Utara,2024-03,153
91000637,Kalimantan Utara,2024-04,422
91000637,Kalimantan Utara,2024-05,183
91000637,Kalimantan Utara,2024-06,741
91000637,Kalimantan Utara,2024-07,164
91000637,Kalimantan Utara,2024-08,302
91000637,Kalimantan Utara,2024-09,165
91000637,Kalimantan Utara,2024-10,210
91000637,Kalimantan Utara,2024-11,745
91000637,Kalimantan Utara,2024-12,486
91000637,Kalimantan Utara,2025-01,663
91000637,Kalimantan Utara,2025-02,103
91000637,Kalimantan Utara,2025-03,443
91000637,Kalimantan Utara,2025-04,840
91000637,Kalimantan Utara,2025-05,540
91000637,Sulawesi Utara,2015-01,729
91000637,Sulawesi Utara,2015-02,186
91000637,Sulawesi Utara,2015-03,815
91000637,Sulawesi Utara,2015-04,398
91000637,Sulawesi Utara,2015-05,754
91000637,Sulawesi Utara,2015-06,365
91000637,Sulawesi Utara,2015-07,579
91000637,Sulawesi Utara,2015-08,984
91000637,Sulawesi Utara,2015-09,269
91000637,Sulawesi Utara,2015-10,425
91000637,Sulawesi Utara,2015-11,860
91000637,Sulawesi Utara,2015-12,906
91000637,Sulawesi Utara,2016-01,125
91000637,Sulawesi Utara,2016-02,431
91000637,Sulawesi Utara,2016-03,382
91000637,Sulawesi Utara,2016-04,791
91000637,Sulawesi Utara,2016-05,785
91000637,Sulawesi Utara,2016-06,140
91000637,Sulawesi Utara,2016-07,859
91000637,Sulawesi Utara,2016-08,938
91000637,Sulawesi Utara,2016-09,145
91000637,Sulawesi Utara,2016-10,517
91000637,Sulawesi Utara,2016-11,361
91000637,Sulawesi Utara,2016-12,843
91000637,Sulawesi Utara,2017-01,554
91000637,Sulawesi Utara,2017-02,251
91000637,Sulawesi Utara,2017-03,931
91000637,Sulawesi Utara,2017-04,141
91000637,Sulawesi Utara,2017-05,552
91000637,Sulawesi Utara,2017-06,663
91000637,Sulawesi Utara,2017-07,817
91000637,Sulawesi Utara,2017-08,399
91000637,Sulawesi Utara,2017-09,342
91000637,Sulawesi Utara,2017-10,651
91000637,Sulawesi Utara,2017-11,869
91000637,Sulawesi Utara,2017-12,566
91000637,Sulawesi Utara,2018-01,796
91000637,Sulawesi Utara,2018-02,951
91000637,Sulawesi Utara,2018-03,143
91000637,Sulawesi Utara,2018-04,518
91000637,Sulawesi Utara,2018-05,340
91000637,Sulawesi Utara,2018-06,446
91000637,Sulawesi Utara,2018-07,691
91000637,Sulawesi Utara,2018-08,187
91000637,Sulawesi Utara,2018-09,552
91000637,Sulawesi Utara,2018-10,872
91000637,Sulawesi Utara,2018-11,759
91000637,Sulawesi Utara,2018-12,209
91000637,Sulawesi Utara,2019-01,477
91000637,Sulawesi Utara,2019-02,561
91000637,Sulawesi Utara,2019-03,854
91000637,Sulawesi Utara,2019-04,119
91000637,Sulawesi Utara,2019-05,800
91000637,Sulawesi Utara,2019-06,877
91000637,Sulawesi Utara,2019-07,886
91000637,Sulawesi Utara,2019-08,990
91000637,Sulawesi Utara,2019-09,498
91000637,Sulawesi Utara,2019-10,957
91000637,Sulawesi Utara,2019-11,746
91000637,Sulawesi Utara,2019-12,291
91000637,Sulawesi Utara,2020-01,114
91000637,Sulawesi Utara,2020-02,267
91000637,Sulawesi Utara,2020-03,205
91000637,Sulawesi Utara,2020-04,194
91000637,Sulawesi Utara,2020-05,230
91000637,Sulawesi Utara,2020-06,964
91000637,Sulawesi Utara,2020-07,254
91000637,Sulawesi Utara,2020-08,382
91000637,Sulawesi Utara,2020-09,491
91000637,Sulawesi Utara,2020-10,456
91000637,Sulawesi Utara,2020-11,896
91000637,Sulawesi Utara,2020-12,496
91000637,Sulawesi Utara,2021-01,354
91000637,Sulawesi Utara,2021-02,735
91000637,Sulawesi Utara,2021-03,795
91000637,Sulawesi Utara,2021-04,379
91000637,Sulawesi Utara,2021-05,228
91000637,Sulawesi Utara,2021-06,931
91000637,Sulawesi Utara,2021-07,130
91000637,Sulawesi Utara,2021-08,936
91000637,Sulawesi Utara,2021-09,439
91000637,Sulawesi Utara,2021-10,890
91000637,Sulawesi Utara,2021-11,200
91000637,Sulawesi Utara,2021-12,498
91000637,Sulawesi Utara,2022-01,207
91000637,Sulawesi Utara,2022-02,854
91000637,Sulawesi Utara,2022-03,422
91000637,Sulawesi Utara,2022-04,396
91000637,Sulawesi Utara,2022-05,128
91000637,Sulawesi Utara,2022-06,576
91000637,Sulawesi Utara,2022-07,262
91000637,Sulawesi Utara,2022-08,559
91000637,Sulawesi Utara,2022-09,387
91000637,Sulawesi Utara,2022-10,545
91000637,Sulawesi Utara,2022-11,526
91000637,Sulawesi Utara,2022-12,591
91000637,Sulawesi Utara,2023-01,123
91000637,Sulawesi Utara,2023-02,395
91000637,Sulawesi Utara,2023-03,413
91000637,Sulawesi Utara,2023-04,445
91000637,Sulawesi Utara,2023-05,648
91000637,Sulawesi Utara,2023-06,681
91000637,Sulawesi Utara,2023-07,870
91000637,Sulawesi Utara,2023-08,386
91000637,Sulawesi Utara,2023-09,549
91000637,Sulawesi Utara,2023-10,367
91000637,Sulawesi Utara,2023-11,789
91000637,Sulawesi Utara,2023-12,549
91000637,Sulawesi Utara,2024-01,332
91000637,Sulawesi Utara,2024-02,811
91000637,Sulawesi Utara,2024-03,853
91000637,Sulawesi Utara,2024-04,367
91000637,Sulawesi Utara,2024-05,704
91000637,Sulawesi Utara,2024-06,638
91000637,Sulawesi Utara,2024-07,634
91000637,Sulawesi Utara,2024-08,468
91000637,Sulawesi Utara,2024-09,891
91000637,Sulawesi Utara,2024-10,154
91000637,Sulawesi Utara,2024-11,830
91000637,Sulawesi Utara,2024-12,820
91000637,Sulawesi Utara,2025-01,570
91000637,Sulawesi Utara,2025-02,768
91000637,Sulawesi Utara,2025-03,965
91000637,Sulawesi Utara,2025-04,614
91000637,Sulawesi Utara,2025-05,452
91000637,Sulawesi Tengah,2015-01,918
91000637,Sulawesi Tengah,2015-02,698
91000637,Sulawesi Tengah,2015-03,277
91000637,Sulawesi Tengah,2015-04,649
91000637,Sulawesi Tengah,2015-05,971
91000637,Sulawesi Tengah,2015-06,396
91000637,Sulawesi Tengah,2015-07,682
91000637,Sulawesi Tengah,2015-08,496
91000637,Sulawesi Tengah,2015-09,902
91000637,Sulawesi Tengah,2015-10,701
91000637,Sulawesi Tengah,2015-11,380
91000637,Sulawesi Tengah,2015-12,272
91000637,Sulawesi Tengah,2016-01,848
91000637,Sulawesi Tengah,2016-02,533
91000637,Sulawesi Tengah,2016-03,923
91000637,Sulawesi Tengah,2016-04,544
91000637,Sulawesi Tengah,2016-05,723
91000637,Sulawesi Tengah,2016-06,830
91000637,Sulawesi Tengah,2016-07,951
91000637,Sulawesi Tengah,2016-08,253
91000637,Sulawesi Tengah,2016-09,722
91000637,Sulawesi Tengah,2016-10,977
91000637,Sulawesi Tengah,2016-11,175
91000637,Sulawesi Tengah,2016-12,515
91000637,Sulawesi Tengah,2017-01,481
91000637,Sulawesi Tengah,2017-02,728
91000637,Sulawesi Tengah,2017-03,881
91000637,Sulawesi Tengah,2017-04,362
91000637,Sulawesi Tengah,2017-05,575
91000637,Sulawesi Tengah,2017-06,491
91000637,Sulawesi Tengah,2017-07,559
91000637,Sulawesi Tengah,2017-08,586
91000637,Sulawesi Tengah,2017-09,434
91000637,Sulawesi Tengah,2017-10,894
91000637,Sulawesi Tengah,2017-11,705
91000637,Sulawesi Tengah,2017-12,527
91000637,Sulawesi Tengah,2018-01,324
91000637,Sulawesi Tengah,2018-02,842
91000637,Sulawesi Tengah,2018-03,668
91000637,Sulawesi Tengah,2018-04,880
91000637,Sulawesi Tengah,2018-05,398
91000637,Sulawesi Tengah,2018-06,384
91000637,Sulawesi Tengah,2018-07,390
91000637,Sulawesi Tengah,2018-08,106
91000637,Sulawesi Tengah,2018-09,964
91000637,Sulawesi Tengah,2018-10,784
91000637,Sulawesi Tengah,2018-11,455
91000637,Sulawesi Tengah,2018-12,351
91000637,Sulawesi Tengah,2019-01,510
91000637,Sulawesi Tengah,2019-02,635
91000637,Sulawesi Tengah,2019-03,726
91000637,Sulawesi Tengah,2019-04,253
91000637,Sulawesi Tengah,2019-05,539
91000637,Sulawesi Tengah,2019-06,279
91000637,Sulawesi Tengah,2019-07,230
91000637,Sulawesi Tengah,2019-08,993
91000637,Sulawesi Tengah,2019-09,296
91000637,Sulawesi Tengah,2019-10,937
91000637,Sulawesi Tengah,2019-11,275
91000637,Sulawesi Tengah,2019-12,196
91000637,Sulawesi Tengah,2020-01,604
91000637,Sulawesi Tengah,2020-02,300
91000637,Sulawesi Tengah,2020-03,536
91000637,Sulawesi Tengah,2020-04,956
91000637,Sulawesi Tengah,2020-05,324
91000637,Sulawesi Tengah,2020-06,185
91000637,Sulawesi Tengah,2020-07,759
91000637,Sulawesi Tengah,2020-08,160
91000637,Sulawesi Tengah,2020-09,377
91000637,Sulawesi Tengah,2020-10,724
91000637,Sulawesi Tengah,2020-11,233
91000637,Sulawesi Tengah,2020-12,434
91000637,Sulawesi Tengah,2021-01,648
91000637,Sulawesi Tengah,2021-02,668
91000637,Sulawesi Tengah,2021-03,601
91000637,Sulawesi Tengah,2021-04,657
91000637,Sulawesi Tengah,2021-05,839
91000637,Sulawesi Tengah,2021-06,982
91000637,Sulawesi Tengah,2021-07,558
91000637,Sulawesi Tengah,2021-08,203
91000637,Sulawesi Tengah,2021-09,787
91000637,Sulawesi Tengah,2021-10,244
91000637,Sulawesi Tengah,2021-11,465
91000637,Sulawesi Tengah,2021-12,694
91000637,Sulawesi Tengah,2022-01,332
91000637,Sulawesi Tengah,2022-02,421
91000637,Sulawesi Tengah,2022-03,846
91000637,Sulawesi Tengah,2022-04,373
91000637,Sulawesi Tengah,2022-05,762
91000637,Sulawesi Tengah,2022-06,780
91000637,Sulawesi Tengah,2022-07,496
91000637,Sulawesi Tengah,2022-08,857
91000637,Sulawesi Tengah,2022-09,566
91000637,Sulawesi Tengah,2022-10,207
91000637,Sulawesi Tengah,2022-11,378
91000637,Sulawesi Tengah,2022-12,482
91000637,Sulawesi Tengah,2023-01,335
91000637,Sulawesi Tengah,2023-02,393
